var,type,nivel.error,date,rmsi,spread,bias,count,cr
u,233,400,2018-11-22T07:00:00Z,0.68410577929157,12.4029263225487,5.04996666666667,60,18.1301294302654
u,233,200,2018-11-22T07:00:00Z,14.2557465015643,20.2658121086901,1.28979542735043,234,1.42158897862461
u,231,250,2018-11-22T07:00:00Z,1.5737125875017,89.8658470469684,-1.59542367688022,359,57.1043580388666
u,231,200,2018-11-22T07:00:00Z,3.28526587958399,31.0474001334258,-1.67378333333333,120,9.45049845930804
v,233,400,2018-11-22T07:00:00Z,3.0566617327656,12.488418209058,1.20816333333333,60,4.08563959668469
v,233,200,2018-11-22T07:00:00Z,25.9148712722644,28.2079015649089,0.733452136752137,234,1.08848318282401
v,231,250,2018-11-22T07:00:00Z,4.0622971911466,57.6488247948415,-2.69815793871866,359,14.1911884045514
v,231,200,2018-11-22T07:00:00Z,8.51523440137102,63.68890599553,-4.076025,120,7.4794072592148
t,133,200,2018-11-22T08:00:00Z,0.41536477357733,6.78447468153829,0.0674633333333333,120,16.3337748242514
t,131,200,2018-11-22T08:00:00Z,0.202334444753874,2.35030471552597,-0.590970033333333,300,11.6159397298119
t,131,250,2018-11-22T08:00:00Z,1.39022337132652,20.2897528461168,-3.5865462962963,540,14.5945991590954
t,131,300,2018-11-22T08:00:00Z,2.52760010389875,5.25248416486464,-2.26307287878788,660,2.07805188675331
t,131,350,2018-11-22T08:00:00Z,0.490511471302425,11.0880051108101,-1.30217393161905,420,22.6049863449041
t,131,400,2018-11-22T08:00:00Z,1.13674039436598,9.21547522239405,-2.00713103333333,300,8.1069303669234
t,131,500,2018-11-22T08:00:00Z,0.416791293723824,18.5413294739537,-0.242642333333333,240,44.4858847897135
t,131,550,2018-11-22T08:00:00Z,0.166722477669096,34.6990191389969,0.624762216666667,180,208.124421038572
t,131,600,2018-11-22T08:00:00Z,0.240176080420947,26.5640034488296,1.66051833333333,120,110.602202360335
t,131,650,2018-11-22T08:00:00Z,1.2919165404235,17.1183788373297,1.501118125,240,13.2503751610132
t,131,700,2018-11-22T08:00:00Z,1.61035515455217,8.99702182577266,1.4231825,240,5.586979866112
t,131,800,2018-11-22T08:00:00Z,0.9711774328044,23.0769389493614,2.23660888888889,180,23.7618154725072
t,131,900,2018-11-22T08:00:00Z,0.964336660944035,7.59257853726355,1.3992892037037,540,7.873369171541
t,131,950,2018-11-22T08:00:00Z,4.3573211112761,4.79402872034938,0.889435714285714,420,1.10022387561549
t,133,450,2018-11-22T08:00:00Z,0.247887803508841,25.0044248334819,-0.999185833333333,120,100.869927763873
