type,nivel,t,rh,uv,ps,pw
254,50,NA,NA,7,NA,NA
254,40,NA,NA,7,NA,NA
254,30,NA,NA,7,NA,NA
254,20,NA,NA,7,NA,NA
254,10,NA,NA,7,NA,NA
254,5,NA,NA,7,NA,NA
254,4,NA,NA,7,NA,NA
254,3,NA,NA,7,NA,NA
254,2,NA,NA,7,NA,NA
254,1,NA,NA,7,NA,NA
254,0,NA,NA,7,NA,NA
255,1100,NA,NA,3.8,NA,NA
255,1050,NA,NA,3.8,NA,NA
255,1000,NA,NA,3.8,NA,NA
255,950,NA,NA,3.8,NA,NA
255,900,NA,NA,3.8,NA,NA
255,850,NA,NA,3.8,NA,NA
255,800,NA,NA,3.8,NA,NA
255,750,NA,NA,3.8,NA,NA
255,700,NA,NA,3.9,NA,NA
255,650,NA,NA,3.9,NA,NA
255,600,NA,NA,4,NA,NA
255,550,NA,NA,4,NA,NA
255,500,NA,NA,4.1,NA,NA
255,450,NA,NA,5,NA,NA
255,400,NA,NA,6,NA,NA
255,350,NA,NA,6.3,NA,NA
255,300,NA,NA,6.6,NA,NA
255,250,NA,NA,7,NA,NA
255,200,NA,NA,7,NA,NA
255,150,NA,NA,7,NA,NA
255,100,NA,NA,7,NA,NA
255,75,NA,NA,7,NA,NA
255,50,NA,NA,7,NA,NA
255,40,NA,NA,7,NA,NA
255,30,NA,NA,7,NA,NA
255,20,NA,NA,7,NA,NA
255,10,NA,NA,7,NA,NA
255,5,NA,NA,7,NA,NA
255,4,NA,NA,7,NA,NA
255,3,NA,NA,7,NA,NA
255,2,NA,NA,7,NA,NA
255,1,NA,NA,7,NA,NA
255,0,NA,NA,7,NA,NA
256,1100,NA,NA,NA,NA,NA
256,1050,NA,NA,NA,NA,NA
256,1000,NA,NA,NA,NA,NA
256,950,NA,NA,NA,NA,NA
256,900,NA,NA,NA,NA,NA
256,850,NA,NA,NA,NA,NA
256,800,NA,NA,NA,NA,NA
256,750,NA,NA,NA,NA,NA
256,700,NA,NA,NA,NA,NA
256,650,NA,NA,NA,NA,NA
256,600,NA,NA,NA,NA,NA
256,550,NA,NA,NA,NA,NA
256,500,NA,NA,NA,NA,NA
256,450,NA,NA,NA,NA,NA
256,400,NA,NA,NA,NA,NA
256,350,NA,NA,NA,NA,NA
256,300,NA,NA,NA,NA,NA
256,250,NA,NA,NA,NA,NA
256,200,NA,NA,NA,NA,NA
256,150,NA,NA,NA,NA,NA
256,100,NA,NA,NA,NA,NA
256,75,NA,NA,NA,NA,NA
256,50,NA,NA,NA,NA,NA
256,40,NA,NA,NA,NA,NA
256,30,NA,NA,NA,NA,NA
256,20,NA,NA,NA,NA,NA
256,10,NA,NA,NA,NA,NA
256,5,NA,NA,NA,NA,NA
256,4,NA,NA,NA,NA,NA
256,3,NA,NA,NA,NA,NA
256,2,NA,NA,NA,NA,NA
256,1,NA,NA,NA,NA,NA
256,0,NA,NA,NA,NA,NA
257,1100,NA,NA,3.8,NA,NA
257,1050,NA,NA,3.8,NA,NA
257,1000,NA,NA,3.8,NA,NA
257,950,NA,NA,3.8,NA,NA
257,900,NA,NA,3.8,NA,NA
257,850,NA,NA,3.8,NA,NA
257,800,NA,NA,3.8,NA,NA
257,750,NA,NA,3.8,NA,NA
257,700,NA,NA,3.9,NA,NA
257,650,NA,NA,3.9,NA,NA
257,600,NA,NA,4,NA,NA
257,550,NA,NA,4,NA,NA
257,500,NA,NA,4.1,NA,NA
257,450,NA,NA,5,NA,NA
257,400,NA,NA,6,NA,NA
257,350,NA,NA,6.3,NA,NA
257,300,NA,NA,6.6,NA,NA
257,250,NA,NA,7,NA,NA
257,200,NA,NA,7,NA,NA
257,150,NA,NA,7,NA,NA
257,100,NA,NA,7,NA,NA
257,75,NA,NA,7,NA,NA
257,50,NA,NA,7,NA,NA
257,40,NA,NA,7,NA,NA
257,30,NA,NA,7,NA,NA
257,20,NA,NA,7,NA,NA
257,10,NA,NA,7,NA,NA
257,5,NA,NA,7,NA,NA
257,4,NA,NA,7,NA,NA
257,3,NA,NA,7,NA,NA
257,2,NA,NA,7,NA,NA
257,1,NA,NA,7,NA,NA
257,0,NA,NA,7,NA,NA
258,1100,NA,NA,NA,NA,NA
258,1050,NA,NA,NA,NA,NA
258,1000,NA,NA,NA,NA,NA
258,950,NA,NA,NA,NA,NA
258,900,NA,NA,NA,NA,NA
258,850,NA,NA,NA,NA,NA
258,800,NA,NA,NA,NA,NA
258,750,NA,NA,NA,NA,NA
258,700,NA,NA,NA,NA,NA
258,650,NA,NA,NA,NA,NA
258,600,NA,NA,NA,NA,NA
258,550,NA,NA,4,NA,NA
258,500,NA,NA,4.1,NA,NA
258,450,NA,NA,5,NA,NA
258,400,NA,NA,6,NA,NA
258,350,NA,NA,6.3,NA,NA
258,300,NA,NA,6.6,NA,NA
258,250,NA,NA,7,NA,NA
258,200,NA,NA,7,NA,NA
258,150,NA,NA,7,NA,NA
258,100,NA,NA,7,NA,NA
258,75,NA,NA,7,NA,NA
258,50,NA,NA,7,NA,NA
258,40,NA,NA,7,NA,NA
258,30,NA,NA,7,NA,NA
258,20,NA,NA,7,NA,NA
258,10,NA,NA,7,NA,NA
258,5,NA,NA,7,NA,NA
258,4,NA,NA,7,NA,NA
258,3,NA,NA,7,NA,NA
258,2,NA,NA,7,NA,NA
258,1,NA,NA,7,NA,NA
258,0,NA,NA,7,NA,NA
259,1100,NA,NA,NA,NA,NA
259,1050,NA,NA,NA,NA,NA
259,1000,NA,NA,NA,NA,NA
259,950,NA,NA,NA,NA,NA
259,900,NA,NA,NA,NA,NA
259,850,NA,NA,NA,NA,NA
259,800,NA,NA,NA,NA,NA
259,750,NA,NA,NA,NA,NA
259,700,NA,NA,NA,NA,NA
259,650,NA,NA,NA,NA,NA
259,600,NA,NA,NA,NA,NA
259,550,NA,NA,4,NA,NA
259,500,NA,NA,4.1,NA,NA
259,450,NA,NA,5,NA,NA
259,400,NA,NA,6,NA,NA
259,350,NA,NA,6.3,NA,NA
259,300,NA,NA,6.6,NA,NA
259,250,NA,NA,7,NA,NA
259,200,NA,NA,7,NA,NA
259,150,NA,NA,7,NA,NA
259,100,NA,NA,7,NA,NA
259,75,NA,NA,7,NA,NA
259,50,NA,NA,7,NA,NA
259,40,NA,NA,7,NA,NA
259,30,NA,NA,7,NA,NA
259,20,NA,NA,7,NA,NA
259,10,NA,NA,7,NA,NA
259,5,NA,NA,7,NA,NA
259,4,NA,NA,7,NA,NA
259,3,NA,NA,7,NA,NA
259,2,NA,NA,7,NA,NA
259,1,NA,NA,7,NA,NA
259,0,NA,NA,7,NA,NA
260,1100,NA,NA,3.8,NA,NA
260,1050,NA,NA,3.8,NA,NA
260,1000,NA,NA,3.8,NA,NA
260,950,NA,NA,3.8,NA,NA
260,900,NA,NA,3.8,NA,NA
260,850,NA,NA,3.8,NA,NA
260,800,NA,NA,3.8,NA,NA
260,750,NA,NA,3.8,NA,NA
260,700,NA,NA,3.9,NA,NA
260,650,NA,NA,3.9,NA,NA
260,600,NA,NA,4,NA,NA
260,550,NA,NA,4,NA,NA
260,500,NA,NA,4.1,NA,NA
260,450,NA,NA,5,NA,NA
260,400,NA,NA,6,NA,NA
260,350,NA,NA,6.3,NA,NA
260,300,NA,NA,6.6,NA,NA
260,250,NA,NA,7,NA,NA
260,200,NA,NA,7,NA,NA
260,150,NA,NA,7,NA,NA
260,100,NA,NA,7,NA,NA
260,75,NA,NA,7,NA,NA
260,50,NA,NA,7,NA,NA
260,40,NA,NA,7,NA,NA
260,30,NA,NA,7,NA,NA
260,20,NA,NA,7,NA,NA
260,10,NA,NA,7,NA,NA
260,5,NA,NA,7,NA,NA
260,4,NA,NA,7,NA,NA
260,3,NA,NA,7,NA,NA
260,2,NA,NA,7,NA,NA
260,1,NA,NA,7,NA,NA
260,0,NA,NA,7,NA,NA
261,1100,NA,NA,NA,NA,NA
261,1050,NA,NA,NA,NA,NA
261,1000,NA,NA,NA,NA,NA
261,950,NA,NA,NA,NA,NA
261,900,NA,NA,NA,NA,NA
261,850,NA,NA,NA,NA,NA
261,800,NA,NA,NA,NA,NA
261,750,NA,NA,NA,NA,NA
261,700,NA,NA,NA,NA,NA
261,650,NA,NA,NA,NA,NA
261,600,NA,NA,NA,NA,NA
261,550,NA,NA,NA,NA,NA
261,500,NA,NA,NA,NA,NA
261,450,NA,NA,NA,NA,NA
261,400,NA,NA,NA,NA,NA
261,350,NA,NA,NA,NA,NA
261,300,NA,NA,NA,NA,NA
261,250,NA,NA,NA,NA,NA
261,200,NA,NA,NA,NA,NA
261,150,NA,NA,NA,NA,NA
261,100,NA,NA,NA,NA,NA
261,75,NA,NA,NA,NA,NA
261,50,NA,NA,NA,NA,NA
261,40,NA,NA,NA,NA,NA
261,30,NA,NA,NA,NA,NA
261,20,NA,NA,NA,NA,NA
261,10,NA,NA,NA,NA,NA
261,5,NA,NA,NA,NA,NA
261,4,NA,NA,NA,NA,NA
261,3,NA,NA,NA,NA,NA
261,2,NA,NA,NA,NA,NA
261,1,NA,NA,NA,NA,NA
261,0,NA,NA,NA,NA,NA
262,1100,NA,NA,NA,NA,NA
262,1050,NA,NA,NA,NA,NA
262,1000,NA,NA,NA,NA,NA
262,950,NA,NA,NA,NA,NA
262,900,NA,NA,NA,NA,NA
262,850,NA,NA,NA,NA,NA
262,800,NA,NA,NA,NA,NA
262,750,NA,NA,NA,NA,NA
262,700,NA,NA,NA,NA,NA
262,650,NA,NA,NA,NA,NA
262,600,NA,NA,NA,NA,NA
262,550,NA,NA,NA,NA,NA
262,500,NA,NA,NA,NA,NA
262,450,NA,NA,NA,NA,NA
262,400,NA,NA,NA,NA,NA
262,350,NA,NA,NA,NA,NA
262,300,NA,NA,NA,NA,NA
262,250,NA,NA,NA,NA,NA
262,200,NA,NA,NA,NA,NA
262,150,NA,NA,NA,NA,NA
262,100,NA,NA,NA,NA,NA
262,75,NA,NA,NA,NA,NA
262,50,NA,NA,NA,NA,NA
262,40,NA,NA,NA,NA,NA
262,30,NA,NA,NA,NA,NA
262,20,NA,NA,NA,NA,NA
262,10,NA,NA,NA,NA,NA
262,5,NA,NA,NA,NA,NA
262,4,NA,NA,NA,NA,NA
262,3,NA,NA,NA,NA,NA
262,2,NA,NA,NA,NA,NA
262,1,NA,NA,NA,NA,NA
262,0,NA,NA,NA,NA,NA
263,1100,NA,NA,NA,NA,NA
263,1050,NA,NA,NA,NA,NA
263,1000,NA,NA,NA,NA,NA
263,950,NA,NA,NA,NA,NA
263,900,NA,NA,NA,NA,NA
263,850,NA,NA,NA,NA,NA
263,800,NA,NA,NA,NA,NA
263,750,NA,NA,NA,NA,NA
263,700,NA,NA,NA,NA,NA
263,650,NA,NA,NA,NA,NA
263,600,NA,NA,NA,NA,NA
263,550,NA,NA,NA,NA,NA
263,500,NA,NA,NA,NA,NA
263,450,NA,NA,NA,NA,NA
263,400,NA,NA,NA,NA,NA
263,350,NA,NA,NA,NA,NA
263,300,NA,NA,NA,NA,NA
263,250,NA,NA,NA,NA,NA
263,200,NA,NA,NA,NA,NA
263,150,NA,NA,NA,NA,NA
263,100,NA,NA,NA,NA,NA
263,75,NA,NA,NA,NA,NA
263,50,NA,NA,NA,NA,NA
263,40,NA,NA,NA,NA,NA
263,30,NA,NA,NA,NA,NA
263,20,NA,NA,NA,NA,NA
263,10,NA,NA,NA,NA,NA
263,5,NA,NA,NA,NA,NA
263,4,NA,NA,NA,NA,NA
263,3,NA,NA,NA,NA,NA
263,2,NA,NA,NA,NA,NA
263,1,NA,NA,NA,NA,NA
263,0,NA,NA,NA,NA,NA
264,1100,NA,NA,NA,NA,NA
264,1050,NA,NA,NA,NA,NA
264,1000,NA,NA,NA,NA,NA
264,950,NA,NA,NA,NA,NA
264,900,NA,NA,NA,NA,NA
264,850,NA,NA,NA,NA,NA
264,800,NA,NA,NA,NA,NA
264,750,NA,NA,NA,NA,NA
264,700,NA,NA,NA,NA,NA
264,650,NA,NA,NA,NA,NA
264,600,NA,NA,NA,NA,NA
264,550,NA,NA,NA,NA,NA
264,500,NA,NA,NA,NA,NA
264,450,NA,NA,NA,NA,NA
264,400,NA,NA,NA,NA,NA
264,350,NA,NA,NA,NA,NA
264,300,NA,NA,NA,NA,NA
264,250,NA,NA,NA,NA,NA
264,200,NA,NA,NA,NA,NA
264,150,NA,NA,NA,NA,NA
264,100,NA,NA,NA,NA,NA
264,75,NA,NA,NA,NA,NA
264,50,NA,NA,NA,NA,NA
264,40,NA,NA,NA,NA,NA
264,30,NA,NA,NA,NA,NA
264,20,NA,NA,NA,NA,NA
264,10,NA,NA,NA,NA,NA
264,5,NA,NA,NA,NA,NA
264,4,NA,NA,NA,NA,NA
264,3,NA,NA,NA,NA,NA
264,2,NA,NA,NA,NA,NA
264,1,NA,NA,NA,NA,NA
264,0,NA,NA,NA,NA,NA
265,1100,NA,NA,NA,NA,NA
265,1050,NA,NA,NA,NA,NA
265,1000,NA,NA,NA,NA,NA
265,950,NA,NA,NA,NA,NA
265,900,NA,NA,NA,NA,NA
265,850,NA,NA,NA,NA,NA
265,800,NA,NA,NA,NA,NA
265,750,NA,NA,NA,NA,NA
265,700,NA,NA,NA,NA,NA
265,650,NA,NA,NA,NA,NA
265,600,NA,NA,NA,NA,NA
265,550,NA,NA,NA,NA,NA
265,500,NA,NA,NA,NA,NA
265,450,NA,NA,NA,NA,NA
265,400,NA,NA,NA,NA,NA
265,350,NA,NA,NA,NA,NA
265,300,NA,NA,NA,NA,NA
265,250,NA,NA,NA,NA,NA
265,200,NA,NA,NA,NA,NA
265,150,NA,NA,NA,NA,NA
265,100,NA,NA,NA,NA,NA
265,75,NA,NA,NA,NA,NA
265,50,NA,NA,NA,NA,NA
265,40,NA,NA,NA,NA,NA
265,30,NA,NA,NA,NA,NA
265,20,NA,NA,NA,NA,NA
265,10,NA,NA,NA,NA,NA
265,5,NA,NA,NA,NA,NA
265,4,NA,NA,NA,NA,NA
265,3,NA,NA,NA,NA,NA
265,2,NA,NA,NA,NA,NA
265,1,NA,NA,NA,NA,NA
265,0,NA,NA,NA,NA,NA
266,1100,NA,NA,NA,NA,NA
266,1050,NA,NA,NA,NA,NA
266,1000,NA,NA,NA,NA,NA
266,950,NA,NA,NA,NA,NA
266,900,NA,NA,NA,NA,NA
266,850,NA,NA,NA,NA,NA
266,800,NA,NA,NA,NA,NA
266,750,NA,NA,NA,NA,NA
266,700,NA,NA,NA,NA,NA
266,650,NA,NA,NA,NA,NA
266,600,NA,NA,NA,NA,NA
266,550,NA,NA,NA,NA,NA
266,500,NA,NA,NA,NA,NA
266,450,NA,NA,NA,NA,NA
266,400,NA,NA,NA,NA,NA
266,350,NA,NA,NA,NA,NA
266,300,NA,NA,NA,NA,NA
266,250,NA,NA,NA,NA,NA
266,200,NA,NA,NA,NA,NA
266,150,NA,NA,NA,NA,NA
266,100,NA,NA,NA,NA,NA
266,75,NA,NA,NA,NA,NA
266,50,NA,NA,NA,NA,NA
266,40,NA,NA,NA,NA,NA
266,30,NA,NA,NA,NA,NA
266,20,NA,NA,NA,NA,NA
266,10,NA,NA,NA,NA,NA
266,5,NA,NA,NA,NA,NA
266,4,NA,NA,NA,NA,NA
266,3,NA,NA,NA,NA,NA
266,2,NA,NA,NA,NA,NA
266,1,NA,NA,NA,NA,NA
266,0,NA,NA,NA,NA,NA
267,1100,NA,NA,NA,NA,NA
267,1050,NA,NA,NA,NA,NA
267,1000,NA,NA,NA,NA,NA
267,950,NA,NA,NA,NA,NA
267,900,NA,NA,NA,NA,NA
267,850,NA,NA,NA,NA,NA
267,800,NA,NA,NA,NA,NA
267,750,NA,NA,NA,NA,NA
267,700,NA,NA,NA,NA,NA
267,650,NA,NA,NA,NA,NA
267,600,NA,NA,NA,NA,NA
267,550,NA,NA,NA,NA,NA
267,500,NA,NA,NA,NA,NA
267,450,NA,NA,NA,NA,NA
267,400,NA,NA,NA,NA,NA
267,350,NA,NA,NA,NA,NA
267,300,NA,NA,NA,NA,NA
267,250,NA,NA,NA,NA,NA
267,200,NA,NA,NA,NA,NA
267,150,NA,NA,NA,NA,NA
267,100,NA,NA,NA,NA,NA
267,75,NA,NA,NA,NA,NA
267,50,NA,NA,NA,NA,NA
267,40,NA,NA,NA,NA,NA
267,30,NA,NA,NA,NA,NA
267,20,NA,NA,NA,NA,NA
267,10,NA,NA,NA,NA,NA
267,5,NA,NA,NA,NA,NA
267,4,NA,NA,NA,NA,NA
267,3,NA,NA,NA,NA,NA
267,2,NA,NA,NA,NA,NA
267,1,NA,NA,NA,NA,NA
267,0,NA,NA,NA,NA,NA
268,1100,NA,NA,NA,NA,NA
268,1050,NA,NA,NA,NA,NA
268,1000,NA,NA,NA,NA,NA
268,950,NA,NA,NA,NA,NA
268,900,NA,NA,NA,NA,NA
268,850,NA,NA,NA,NA,NA
268,800,NA,NA,NA,NA,NA
268,750,NA,NA,NA,NA,NA
268,700,NA,NA,NA,NA,NA
268,650,NA,NA,NA,NA,NA
268,600,NA,NA,NA,NA,NA
268,550,NA,NA,NA,NA,NA
268,500,NA,NA,NA,NA,NA
268,450,NA,NA,NA,NA,NA
268,400,NA,NA,NA,NA,NA
268,350,NA,NA,NA,NA,NA
268,300,NA,NA,NA,NA,NA
268,250,NA,NA,NA,NA,NA
268,200,NA,NA,NA,NA,NA
268,150,NA,NA,NA,NA,NA
268,100,NA,NA,NA,NA,NA
268,75,NA,NA,NA,NA,NA
268,50,NA,NA,NA,NA,NA
268,40,NA,NA,NA,NA,NA
268,30,NA,NA,NA,NA,NA
268,20,NA,NA,NA,NA,NA
268,10,NA,NA,NA,NA,NA
268,5,NA,NA,NA,NA,NA
268,4,NA,NA,NA,NA,NA
268,3,NA,NA,NA,NA,NA
268,2,NA,NA,NA,NA,NA
268,1,NA,NA,NA,NA,NA
268,0,NA,NA,NA,NA,NA
269,1100,NA,NA,NA,NA,NA
269,1050,NA,NA,NA,NA,NA
269,1000,NA,NA,NA,NA,NA
269,950,NA,NA,NA,NA,NA
269,900,NA,NA,NA,NA,NA
269,850,NA,NA,NA,NA,NA
269,800,NA,NA,NA,NA,NA
269,750,NA,NA,NA,NA,NA
269,700,NA,NA,NA,NA,NA
269,650,NA,NA,NA,NA,NA
269,600,NA,NA,NA,NA,NA
269,550,NA,NA,NA,NA,NA
269,500,NA,NA,NA,NA,NA
269,450,NA,NA,NA,NA,NA
269,400,NA,NA,NA,NA,NA
269,350,NA,NA,NA,NA,NA
269,300,NA,NA,NA,NA,NA
269,250,NA,NA,NA,NA,NA
269,200,NA,NA,NA,NA,NA
269,150,NA,NA,NA,NA,NA
269,100,NA,NA,NA,NA,NA
269,75,NA,NA,NA,NA,NA
269,50,NA,NA,NA,NA,NA
269,40,NA,NA,NA,NA,NA
269,30,NA,NA,NA,NA,NA
269,20,NA,NA,NA,NA,NA
269,10,NA,NA,NA,NA,NA
269,5,NA,NA,NA,NA,NA
269,4,NA,NA,NA,NA,NA
269,3,NA,NA,NA,NA,NA
269,2,NA,NA,NA,NA,NA
269,1,NA,NA,NA,NA,NA
269,0,NA,NA,NA,NA,NA
270,1100,NA,NA,NA,NA,NA
270,1050,NA,NA,NA,NA,NA
270,1000,NA,NA,NA,NA,NA
270,950,NA,NA,NA,NA,NA
270,900,NA,NA,NA,NA,NA
270,850,NA,NA,NA,NA,NA
270,800,NA,NA,NA,NA,NA
270,750,NA,NA,NA,NA,NA
270,700,NA,NA,NA,NA,NA
270,650,NA,NA,NA,NA,NA
270,600,NA,NA,NA,NA,NA
270,550,NA,NA,NA,NA,NA
270,500,NA,NA,NA,NA,NA
270,450,NA,NA,NA,NA,NA
270,400,NA,NA,NA,NA,NA
270,350,NA,NA,NA,NA,NA
270,300,NA,NA,NA,NA,NA
270,250,NA,NA,NA,NA,NA
270,200,NA,NA,NA,NA,NA
270,150,NA,NA,NA,NA,NA
270,100,NA,NA,NA,NA,NA
270,75,NA,NA,NA,NA,NA
270,50,NA,NA,NA,NA,NA
270,40,NA,NA,NA,NA,NA
270,30,NA,NA,NA,NA,NA
270,20,NA,NA,NA,NA,NA
270,10,NA,NA,NA,NA,NA
270,5,NA,NA,NA,NA,NA
270,4,NA,NA,NA,NA,NA
270,3,NA,NA,NA,NA,NA
270,2,NA,NA,NA,NA,NA
270,1,NA,NA,NA,NA,NA
270,0,NA,NA,NA,NA,NA
271,1100,NA,NA,NA,NA,NA
271,1050,NA,NA,NA,NA,NA
271,1000,NA,NA,NA,NA,NA
271,950,NA,NA,NA,NA,NA
271,900,NA,NA,NA,NA,NA
271,850,NA,NA,NA,NA,NA
271,800,NA,NA,NA,NA,NA
271,750,NA,NA,NA,NA,NA
271,700,NA,NA,NA,NA,NA
271,650,NA,NA,NA,NA,NA
271,600,NA,NA,NA,NA,NA
271,550,NA,NA,NA,NA,NA
271,500,NA,NA,NA,NA,NA
271,450,NA,NA,NA,NA,NA
271,400,NA,NA,NA,NA,NA
271,350,NA,NA,NA,NA,NA
271,300,NA,NA,NA,NA,NA
271,250,NA,NA,NA,NA,NA
271,200,NA,NA,NA,NA,NA
271,150,NA,NA,NA,NA,NA
271,100,NA,NA,NA,NA,NA
271,75,NA,NA,NA,NA,NA
271,50,NA,NA,NA,NA,NA
271,40,NA,NA,NA,NA,NA
271,30,NA,NA,NA,NA,NA
271,20,NA,NA,NA,NA,NA
271,10,NA,NA,NA,NA,NA
271,5,NA,NA,NA,NA,NA
271,4,NA,NA,NA,NA,NA
271,3,NA,NA,NA,NA,NA
271,2,NA,NA,NA,NA,NA
271,1,NA,NA,NA,NA,NA
271,0,NA,NA,NA,NA,NA
272,1100,NA,NA,NA,NA,NA
272,1050,NA,NA,NA,NA,NA
272,1000,NA,NA,NA,NA,NA
272,950,NA,NA,NA,NA,NA
272,900,NA,NA,NA,NA,NA
272,850,NA,NA,NA,NA,NA
272,800,NA,NA,NA,NA,NA
272,750,NA,NA,NA,NA,NA
272,700,NA,NA,NA,NA,NA
272,650,NA,NA,NA,NA,NA
272,600,NA,NA,NA,NA,NA
272,550,NA,NA,NA,NA,NA
272,500,NA,NA,NA,NA,NA
272,450,NA,NA,NA,NA,NA
272,400,NA,NA,NA,NA,NA
272,350,NA,NA,NA,NA,NA
272,300,NA,NA,NA,NA,NA
272,250,NA,NA,NA,NA,NA
272,200,NA,NA,NA,NA,NA
272,150,NA,NA,NA,NA,NA
272,100,NA,NA,NA,NA,NA
272,75,NA,NA,NA,NA,NA
272,50,NA,NA,NA,NA,NA
272,40,NA,NA,NA,NA,NA
272,30,NA,NA,NA,NA,NA
272,20,NA,NA,NA,NA,NA
272,10,NA,NA,NA,NA,NA
272,5,NA,NA,NA,NA,NA
272,4,NA,NA,NA,NA,NA
272,3,NA,NA,NA,NA,NA
272,2,NA,NA,NA,NA,NA
272,1,NA,NA,NA,NA,NA
272,0,NA,NA,NA,NA,NA
273,1100,NA,NA,NA,NA,NA
273,1050,NA,NA,NA,NA,NA
273,1000,NA,NA,NA,NA,NA
273,950,NA,NA,NA,NA,NA
273,900,NA,NA,NA,NA,NA
273,850,NA,NA,NA,NA,NA
273,800,NA,NA,NA,NA,NA
273,750,NA,NA,NA,NA,NA
273,700,NA,NA,NA,NA,NA
273,650,NA,NA,NA,NA,NA
273,600,NA,NA,NA,NA,NA
273,550,NA,NA,NA,NA,NA
273,500,NA,NA,NA,NA,NA
273,450,NA,NA,NA,NA,NA
273,400,NA,NA,NA,NA,NA
273,350,NA,NA,NA,NA,NA
273,300,NA,NA,NA,NA,NA
273,250,NA,NA,NA,NA,NA
273,200,NA,NA,NA,NA,NA
273,150,NA,NA,NA,NA,NA
273,100,NA,NA,NA,NA,NA
273,75,NA,NA,NA,NA,NA
273,50,NA,NA,NA,NA,NA
273,40,NA,NA,NA,NA,NA
273,30,NA,NA,NA,NA,NA
273,20,NA,NA,NA,NA,NA
273,10,NA,NA,NA,NA,NA
273,5,NA,NA,NA,NA,NA
273,4,NA,NA,NA,NA,NA
273,3,NA,NA,NA,NA,NA
273,2,NA,NA,NA,NA,NA
273,1,NA,NA,NA,NA,NA
273,0,NA,NA,NA,NA,NA
274,1100,NA,NA,NA,NA,NA
274,1050,NA,NA,NA,NA,NA
274,1000,NA,NA,NA,NA,NA
274,950,NA,NA,NA,NA,NA
274,900,NA,NA,NA,NA,NA
274,850,NA,NA,NA,NA,NA
274,800,NA,NA,NA,NA,NA
274,750,NA,NA,NA,NA,NA
274,700,NA,NA,NA,NA,NA
274,650,NA,NA,NA,NA,NA
274,600,NA,NA,NA,NA,NA
274,550,NA,NA,NA,NA,NA
274,500,NA,NA,NA,NA,NA
274,450,NA,NA,NA,NA,NA
274,400,NA,NA,NA,NA,NA
274,350,NA,NA,NA,NA,NA
274,300,NA,NA,NA,NA,NA
274,250,NA,NA,NA,NA,NA
274,200,NA,NA,NA,NA,NA
274,150,NA,NA,NA,NA,NA
274,100,NA,NA,NA,NA,NA
274,75,NA,NA,NA,NA,NA
274,50,NA,NA,NA,NA,NA
274,40,NA,NA,NA,NA,NA
274,30,NA,NA,NA,NA,NA
274,20,NA,NA,NA,NA,NA
274,10,NA,NA,NA,NA,NA
274,5,NA,NA,NA,NA,NA
274,4,NA,NA,NA,NA,NA
274,3,NA,NA,NA,NA,NA
274,2,NA,NA,NA,NA,NA
274,1,NA,NA,NA,NA,NA
274,0,NA,NA,NA,NA,NA
275,1100,NA,NA,NA,NA,NA
275,1050,NA,NA,NA,NA,NA
275,1000,NA,NA,NA,NA,NA
275,950,NA,NA,NA,NA,NA
275,900,NA,NA,NA,NA,NA
275,850,NA,NA,NA,NA,NA
275,800,NA,NA,NA,NA,NA
275,750,NA,NA,NA,NA,NA
275,700,NA,NA,NA,NA,NA
275,650,NA,NA,NA,NA,NA
275,600,NA,NA,NA,NA,NA
275,550,NA,NA,NA,NA,NA
275,500,NA,NA,NA,NA,NA
275,450,NA,NA,NA,NA,NA
275,400,NA,NA,NA,NA,NA
275,350,NA,NA,NA,NA,NA
275,300,NA,NA,NA,NA,NA
275,250,NA,NA,NA,NA,NA
275,200,NA,NA,NA,NA,NA
275,150,NA,NA,NA,NA,NA
275,100,NA,NA,NA,NA,NA
275,75,NA,NA,NA,NA,NA
275,50,NA,NA,NA,NA,NA
275,40,NA,NA,NA,NA,NA
275,30,NA,NA,NA,NA,NA
275,20,NA,NA,NA,NA,NA
275,10,NA,NA,NA,NA,NA
275,5,NA,NA,NA,NA,NA
275,4,NA,NA,NA,NA,NA
275,3,NA,NA,NA,NA,NA
275,2,NA,NA,NA,NA,NA
275,1,NA,NA,NA,NA,NA
275,0,NA,NA,NA,NA,NA
276,1100,NA,NA,NA,NA,NA
276,1050,NA,NA,NA,NA,NA
276,1000,NA,NA,NA,NA,NA
276,950,NA,NA,NA,NA,NA
276,900,NA,NA,NA,NA,NA
276,850,NA,NA,NA,NA,NA
276,800,NA,NA,NA,NA,NA
276,750,NA,NA,NA,NA,NA
276,700,NA,NA,NA,NA,NA
276,650,NA,NA,NA,NA,NA
276,600,NA,NA,NA,NA,NA
276,550,NA,NA,NA,NA,NA
276,500,NA,NA,NA,NA,NA
276,450,NA,NA,NA,NA,NA
276,400,NA,NA,NA,NA,NA
276,350,NA,NA,NA,NA,NA
276,300,NA,NA,NA,NA,NA
276,250,NA,NA,NA,NA,NA
276,200,NA,NA,NA,NA,NA
276,150,NA,NA,NA,NA,NA
276,100,NA,NA,NA,NA,NA
276,75,NA,NA,NA,NA,NA
276,50,NA,NA,NA,NA,NA
276,40,NA,NA,NA,NA,NA
276,30,NA,NA,NA,NA,NA
276,20,NA,NA,NA,NA,NA
276,10,NA,NA,NA,NA,NA
276,5,NA,NA,NA,NA,NA
276,4,NA,NA,NA,NA,NA
276,3,NA,NA,NA,NA,NA
276,2,NA,NA,NA,NA,NA
